SampleSize	BIO2RDF_ResourceFrequency	BIO2RDF_Path_Indegree	BIO2RDF_Path_Outdegree	BIO2RDF_Path_Pagerank	BIO2RDF_RandomSample	BIO2RDF_ContextLiterals_Indegree	BIO2RDF_ContextLiterals_Outdegree	BIO2RDF_ContextLiterals_Pagerank	BIO2RDF_Simple_Indegree	BIO2RDF_Simple_Outdegree	BIO2RDF_Simple_Pagerank	BIO2RDF_UniqueLiterals_Indegree	BIO2RDF_UniqueLiterals_Outdegree	BIO2RDF_UniqueLiterals_Pagerank	BIO2RDF_WithoutLiterals_Indegree	BIO2RDF_WithoutLiterals_Outdegree	BIO2RDF_WithoutLiterals_Pagerank	DBpedia_ResourceFrequency	DBpedia_Path_Indegree	DBpedia_Path_Outdegree	DBpedia_Path_Pagerank	DBpedia_RandomSample	DBpedia_ContextLiterals_Indegree	DBpedia_ContextLiterals_Outdegree	DBpedia_ContextLiterals_Pagerank	DBpedia_Simple_Indegree	DBpedia_Simple_Outdegree	DBpedia_Simple_Pagerank	DBpedia_UniqueLiterals_Indegree	DBpedia_UniqueLiterals_Outdegree	DBpedia_UniqueLiterals_Pagerank	DBpedia_WithoutLiterals_Indegree	DBpedia_WithoutLiterals_Outdegree	DBpedia_WithoutLiterals_Pagerank	LinkedGeoData_ResourceFrequency	LinkedGeoData_Path_Indegree	LinkedGeoData_Path_Outdegree	LinkedGeoData_Path_Pagerank	LinkedGeoData_RandomSample	LinkedGeoData_ContextLiterals_Indegree	LinkedGeoData_ContextLiterals_Outdegree	LinkedGeoData_ContextLiterals_Pagerank	LinkedGeoData_Simple_Indegree	LinkedGeoData_Simple_Outdegree	LinkedGeoData_Simple_Pagerank	LinkedGeoData_UniqueLiterals_Indegree	LinkedGeoData_UniqueLiterals_Outdegree	LinkedGeoData_UniqueLiterals_Pagerank	LinkedGeoData_WithoutLiterals_Indegree	LinkedGeoData_WithoutLiterals_Outdegree	LinkedGeoData_WithoutLiterals_Pagerank	Metalex_ResourceFrequency	Metalex_Path_Indegree	Metalex_Path_Outdegree	Metalex_Path_Pagerank	Metalex_RandomSample	Metalex_ContextLiterals_Indegree	Metalex_ContextLiterals_Outdegree	Metalex_ContextLiterals_Pagerank	Metalex_Simple_Indegree	Metalex_Simple_Outdegree	Metalex_Simple_Pagerank	Metalex_UniqueLiterals_Indegree	Metalex_UniqueLiterals_Outdegree	Metalex_UniqueLiterals_Pagerank	Metalex_WithoutLiterals_Indegree	Metalex_WithoutLiterals_Outdegree	Metalex_WithoutLiterals_Pagerank	OpenBioMed_ResourceFrequency	OpenBioMed_Path_Indegree	OpenBioMed_Path_Outdegree	OpenBioMed_Path_Pagerank	OpenBioMed_RandomSample	OpenBioMed_ContextLiterals_Indegree	OpenBioMed_ContextLiterals_Outdegree	OpenBioMed_ContextLiterals_Pagerank	OpenBioMed_Simple_Indegree	OpenBioMed_Simple_Outdegree	OpenBioMed_Simple_Pagerank	OpenBioMed_UniqueLiterals_Indegree	OpenBioMed_UniqueLiterals_Outdegree	OpenBioMed_UniqueLiterals_Pagerank	OpenBioMed_WithoutLiterals_Indegree	OpenBioMed_WithoutLiterals_Outdegree	OpenBioMed_WithoutLiterals_Pagerank	SemanticWebDogFood_ResourceFrequency	SemanticWebDogFood_Path_Indegree	SemanticWebDogFood_Path_Outdegree	SemanticWebDogFood_Path_Pagerank	SemanticWebDogFood_RandomSample	SemanticWebDogFood_ContextLiterals_Indegree	SemanticWebDogFood_ContextLiterals_Outdegree	SemanticWebDogFood_ContextLiterals_Pagerank	SemanticWebDogFood_Simple_Indegree	SemanticWebDogFood_Simple_Outdegree	SemanticWebDogFood_Simple_Pagerank	SemanticWebDogFood_UniqueLiterals_Indegree	SemanticWebDogFood_UniqueLiterals_Outdegree	SemanticWebDogFood_UniqueLiterals_Pagerank	SemanticWebDogFood_WithoutLiterals_Indegree	SemanticWebDogFood_WithoutLiterals_Outdegree	SemanticWebDogFood_WithoutLiterals_Pagerank
0.24	3.863987635239567E-4	0.5087353400309119	3.219989696032973E-5	0.32799230448222566	0.2410568681607417	3.863987635239567E-4	0.9994490695517775	0.24142701442555387	3.863987635239567E-4	0.9994490695517775	3.863987635239567E-4	0.001545599690880989	0.9994490695517775	0.0016099994848016485	0.001545599690880989	0.9735512411128284	0.0016099994848016485	0.0065668950578711815	0.8024548716192719	0.008187328556586073	0.7527404827731121	0.2320145818748249	0.1988220243104124	0.47640971029824747	0.22605540688062942	0.17333393599760255	0.47705126725243385	0.1891018899585452	0.28280057949140425	0.47640971029824747	0.3224879566135996	0.28280057949140425	0.5062554733741609	0.3311120909338713	0.017961711711711712	0.18501694067828156	0.20097597597597597	0.17484830096418733	0.22275265679424697	0.02539414414414414	0.48948999969485296	0.02539414414414414	0.024831081081081077	0.4958532028292832	0.024831081081081077	0.08140015015015015	0.48948999969485296	0.08206217581217581	0.08140015015015015	0.2951531759656288	0.08836367359094631	1.2170385395537525E-4	0.12205544286680187	0.0011511156186612575	0.03748478701825558	0.05927349398339863	1.1156186612576066E-4	0.00902885598048145	1.1156186612576066E-4	1.1156186612576066E-4	0.009028947407397792	1.1156186612576066E-4	1.2170385395537525E-4	0.00902885598048145	1.2170385395537525E-4	1.2170385395537525E-4	0.009028965692781058	1.2170385395537525E-4	0.0	0.4687613033518206	0.9516744031830239	0.48635097679073225	0.2290476231988656	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9878155788177341	0.0	0.3528281747070212	0.4025077681447494	0.10555036801663595	0.39987466328947946	0.3053824196441639	0.21632113399479724	0.3199904055724242	0.2489694088059593	0.21599925474866175	0.31515862191971894	0.23313679282727287	0.2886217889657256	0.3199904055724242	0.2779997559411471	0.2886217889657256	0.3136389885008374	0.2486667961541203
0.25	3.863987635239567E-4	0.5272883446676971	0.0038973065430190626	0.3279924173106646	0.2515005504379183	3.863987635239567E-4	0.9995057403400309	0.2522539696032973	3.863987635239567E-4	0.9995057403400309	3.863987635239567E-4	0.00853300360638846	0.9995057403400309	0.010110809376609995	0.00853300360638846	0.9851687187017001	0.010883609994848017	0.006753078215844492	0.8114259860271609	0.008408274436904183	0.7588492182648653	0.24103486182806982	0.21380747370061876	0.4917551929238661	0.24499041050507145	0.17981696297965483	0.4960438599643092	0.19954252212829568	0.3012547937644148	0.4917551929238661	0.34429698968486583	0.3012547937644148	0.5262354362229897	0.3601339461665406	0.01824324324324324	0.1850188020437793	0.20934364409742487	0.17484830096418733	0.23275705700611907	0.06109234234234234	0.5027920998501231	0.06109234234234234	0.059966216216216214	0.5131750767227313	0.059966216216216214	0.08768768768768768	0.5027920998501231	0.08836460427369518	0.08768768768768768	0.3155344139481035	0.0897731926141017	1.2170385395537525E-4	0.1251994590939824	0.0016176470588235294	0.08723123732251521	0.06386344584834669	1.1156186612576066E-4	0.00902885598048145	1.1156186612576066E-4	1.1156186612576066E-4	0.009028947407397792	1.1156186612576066E-4	0.003569979716024341	0.00902885598048145	0.0029614604462474643	0.003569979716024341	0.009028965692781058	0.0031643002028397564	0.0	0.4709654569568363	0.9516744031830239	0.48942390302262495	0.2386812796666373	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9883543719211823	0.0	0.37450292005764485	0.41630850367486605	0.10728535341591394	0.412899029235449	0.3159660105532873	0.24343416596133324	0.332489972697327	0.2514196079039159	0.24175445202632223	0.3251260631861434	0.2517763863536299	0.3018363293229011	0.332489972697327	0.2963194829589476	0.3018363293229011	0.337276507624732	0.27889604220527
0.26	3.863987635239567E-4	0.5473868006182381	0.015531812467800103	0.32799250695517773	0.2622565734157649	3.863987635239567E-4	0.9995680479134466	0.2599894641937146	3.863987635239567E-4	0.9995680479134466	3.863987635239567E-4	0.021670612570839774	0.9995680479134466	0.024794027305512625	0.021670612570839774	0.9898378114374035	0.024794027305512625	0.007000751312594166	0.8222470511801931	0.008957625414121933	0.7718158866616035	0.2501837433667743	0.22748120008253084	0.5089971817712441	0.2593060623301712	0.19590657111641374	0.5155216334808457	0.22367134528244081	0.32573473462072977	0.5089971817712441	0.37480749652725054	0.32573473462072977	0.547790453712527	0.3815196401927934	0.019819819819819822	0.1850188020437793	0.22519028148738968	0.17484830096418733	0.24327320627004986	0.08140015015015015	0.5257516443064914	0.08206217581217581	0.08140015015015015	0.534031877294853	0.08206217581217581	0.11775711662075299	0.5257516443064914	0.1192530340257613	0.11775711662075299	0.33087515878621093	0.1192530340257613	1.2170385395537525E-4	0.12935767410412438	0.001751183231913455	0.0900709939148073	0.06863368878420514	1.1156186612576066E-4	0.00902885598048145	1.1156186612576066E-4	1.1156186612576066E-4	0.009028947407397792	1.1156186612576066E-4	0.019391480730223124	0.00902885598048145	0.01533468559837728	0.019391480730223124	0.009028965692781058	0.016551724137931035	0.0	0.4742585001205691	0.9527519893899205	0.4897890070223693	0.2478804845249129	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9883543719211823	0.0	0.38782507769448105	0.4269626519301656	0.10894841451996282	0.4313117560670474	0.32360130571158935	0.24462531269526705	0.3429447739211664	0.2549956351781374	0.2457327946283905	0.34422887562996	0.2563866864676343	0.31492313908340164	0.3429447739211664	0.3017096183096124	0.31492313908340164	0.35393361674961255	0.2896088422771985
0.27	3.863987635239567E-4	0.5636213848531685	0.0255884724368882	0.3279926537867079	0.2710001538382276	3.863987635239567E-4	0.9996306383307574	0.26386143173621845	3.863987635239567E-4	0.9996306383307574	3.863987635239567E-4	0.03480824317362184	0.9996306383307574	0.041022863472436895	0.03480824317362184	0.9914244466769705	0.04102287429160227	0.007340066603314289	0.8257120550594195	0.01039275466918586	0.7798806673100812	0.26062151975136055	0.24721062415645378	0.5303009884044246	0.2765976653129283	0.21391788149381283	0.5321444946784639	0.23667956982269434	0.3439682804935932	0.5303009884044246	0.3929694734271204	0.3439682804935932	0.5611053266006198	0.4083390266700125	0.020007507507507506	0.18501973272652816	0.2317551150878125	0.17484830096418733	0.25433717405911727	0.08515390390390391	0.5459378909313083	0.08206217581217581	0.08515390390390391	0.5542700336842087	0.08206217581217581	0.12301516392425485	0.5459378909313083	0.12396011714193533	0.12301516392425485	0.35202607767687905	0.12396011714193533	1.2170385395537525E-4	0.13161426639621362	0.0018847194050033809	0.09447261663286004	0.07371607879638434	1.1156186612576066E-4	0.00902885598048145	1.1156186612576066E-4	1.1156186612576066E-4	0.009028947407397792	1.1156186612576066E-4	0.03024340770791075	0.00902885598048145	0.024462474645030426	0.03024340770791075	0.009028965692781058	0.026490872210953347	0.0	0.4742735712563299	0.9550729442970822	0.48992437190137816	0.258277297045838	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9889239532019704	0.0	0.39584638425904545	0.43769821717445534	0.11046133761811044	0.4450853526096515	0.3333142650609481	0.2731008867208806	0.34937325706810507	0.26239197763398253	0.25420596387708044	0.35403085464939277	0.25853198098294533	0.3185870255849913	0.34937325706810507	0.30670109616841235	0.3185870255849913	0.35745673500935893	0.3207416058076899
0.28	3.863987635239567E-4	0.5914480463678515	0.0379635095311695	0.3279928238021638	0.28199451262235964	3.863987635239567E-4	0.999692689335394	0.2746883189077795	3.863987635239567E-4	0.999692689335394	3.863987635239567E-4	0.04717307470376095	0.999692689335394	0.05725171354971664	0.04717307470376095	0.9937841530139103	0.058056715610510054	0.007596535393353246	0.8294067403176429	0.01091511054406074	0.7861050985497843	0.27113186654413146	0.26205118374484715	0.5503118857841568	0.29869747821143305	0.2275987905702706	0.5507451008318156	0.2544653175006263	0.3637808365638071	0.5503118857841568	0.42123310692574123	0.3637808365638071	0.5776486089522257	0.43449269732405377	0.022484984984984985	0.18501973272652816	0.2451496955382813	0.18048544637406	0.2650675256957545	0.08909534534534534	0.5679591718296545	0.08723568609932246	0.08909534534534534	0.588604085468225	0.08723568609932246	0.13090176953813318	0.5679591718296545	0.13302682848137395	0.13090176953813318	0.36424058837282486	0.13302682848137395	1.2170385395537525E-4	0.13627958079783636	0.009301830238867447	0.3147082971119482	0.07896725675165918	1.1156186612576066E-4	0.00902885598048145	1.1156186612576066E-4	1.1156186612576066E-4	0.009028947407397792	1.1156186612576066E-4	0.034367816091954016	0.00902885598048145	0.02953346855983773	0.034367816091954016	0.009028965692781058	0.030953346855983773	0.0	0.4756066132143719	0.9573110079575596	0.48992437190137816	0.26703373496080796	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9911637931034483	0.0	0.4361355636719576	0.44223430501261285	0.11183864716935536	0.45374179923548796	0.3393200449340737	0.29496504192213535	0.3656250679047128	0.2853856118714817	0.29587924731143006	0.37412315816676206	0.26900740803867673	0.33146908347780746	0.3656250679047128	0.327828458327098	0.33146908347780746	0.3646007944268609	0.32822401312205873
0.29	3.863987635239567E-4	0.614637687789799	0.053462057187017	0.3279929459041731	0.2914335607418859	3.863987635239567E-4	0.9996927774343121	0.2816508583204534	3.863987635239567E-4	0.9996927774343121	3.863987635239567E-4	0.059537912416280266	0.9996927774343121	0.08584546625450798	0.059537912416280266	0.9953713585780526	0.08587768006182381	0.00798372597048069	0.8318651338692021	0.01121165992354741	0.7947591404964347	0.28045050497380913	0.275602382704981	0.5638126294845879	0.32141267637087434	0.2473242258579175	0.5668704484934541	0.27366104606962594	0.38095738545143687	0.5638126294845879	0.4399930496065947	0.38095738545143687	0.594452922612101	0.45508620014320905	0.024587087087087085	0.18502066340927703	0.2512621932616115	0.18049103047055318	0.27495923181411713	0.10959177152358972	0.6064239021440198	0.11045110192837466	0.08932150125331942	0.624184082769075	0.08999841783932694	0.13429410815774454	0.6064239021440198	0.135287456878366	0.13429410815774454	0.37719310384761195	0.13528652619561712	1.2170385395537525E-4	0.1379022988505747	0.023503484005500973	0.6229682217714672	0.08436068374977874	1.1156186612576066E-4	0.009028947407397792	1.1156186612576066E-4	1.1156186612576066E-4	0.009028947407397792	1.1156186612576066E-4	0.04434077079107505	0.009028947407397792	0.0333975659229209	0.04434077079107505	0.009028965692781058	0.03745436105476674	0.0	0.47679120448517	0.957393899204244	0.4902747758078166	0.27648224440789126	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.997798645320197	0.0	0.5995121009595741	0.4539090082246805	0.11586018250876624	0.4591361196227724	0.347124462811114	0.3040141336877995	0.37590622629168324	0.3032746291547788	0.30130485514275146	0.37742920077783304	0.28886637491171124	0.338189460659192	0.37590622629168324	0.33727203745263135	0.338189460659192	0.3710271357905727	0.3303549775484395
0.30	3.863987635239567E-4	0.6355090710973725	0.06274575579598145	0.32953871870170015	0.3014941232869657	3.863987635239567E-4	0.9996928639876352	0.28938645955692943	3.863987635239567E-4	0.9996928639876352	3.863987635239567E-4	0.07885798660484288	0.9996928639876352	0.09975594384337969	0.07885798660484288	0.9977309953632149	0.09978817310664606	0.008163064950526407	0.8362221696251383	0.011444628943507746	0.800867875988188	0.28986913353082183	0.28976916084739973	0.5799146314437728	0.337664617355553	0.2633920791907057	0.5846017632205314	0.2982498288393108	0.39821911742666355	0.5799146314437728	0.46737919915385867	0.39821911742666355	0.6219711852514156	0.47964034779880244	0.026876876876876878	0.18502159409202593	0.2629627464572836	0.1816311168379123	0.2839615316656318	0.11775804730350185	0.6447039224246145	0.12396011714193533	0.11775711662075299	0.6676884874008322	0.11868717891445164	0.1528514568287296	0.6447039224246145	0.15615848286302833	0.1528514568287296	0.39170602718380615	0.15615848286302833	1.2170385395537525E-4	0.1402603110209601	0.03608234657786309	0.651365787694388	0.09050759789674385	1.1156186612576066E-4	0.009028947407397792	1.1156186612576066E-4	1.1156186612576066E-4	0.009028947407397792	1.1156186612576066E-4	0.04965686274509804	0.009028947407397792	0.038062880324543615	0.04965686274509804	0.00923180544937335	0.04759634888438134	0.0	0.47805491921871235	0.9580155835543767	0.4936831131601194	0.28679746477604035	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9978448275862069	0.0	0.6020585791601875	0.45583929663083517	0.11678293371129136	0.48668164818816234	0.35829770863025534	0.3209313824965665	0.3832622486382193	0.3088891313214919	0.3217350607812135	0.38211486003064393	0.3084364633095799	0.3433867051903368	0.3832622486382193	0.34126812928972716	0.3433867051903368	0.392048676284683	0.3440407878223795
0.31	7.727975270479134E-4	0.653289225656878	0.07978990005151984	0.3295391051004637	0.31186378954147365	7.727975270479134E-4	0.9996929598145288	0.3025639994848016	3.863987635239567E-4	0.9996929598145288	3.863987635239567E-4	0.09045009788768676	0.9996929598145288	0.11292584698608965	0.09045009788768676	0.9996844404945905	0.11138025811437405	0.008299744058472034	0.8413773077063608	0.011667821641687772	0.8112748293765402	0.29855253586492697	0.30575130430013303	0.5983213225212992	0.3638716783404593	0.27753612142192874	0.6016196183306238	0.3172469292281388	0.4195208478819573	0.5983213225212992	0.48703909844841065	0.4195208478819573	0.6400594595633172	0.49193213035704697	0.0319069069069069	0.1861514429491475	0.2796111441588324	0.18163204752066117	0.2947407910976099	0.12366485207394298	0.6777745247223719	0.12460980529162347	0.11840866613593887	0.6985429099511844	0.12460980529162347	0.1962873514009878	0.6777745247223719	0.19744465539920092	0.1962873514009878	0.4032211027851815	0.19772618693073243	5.273833671399595E-4	0.1426943881000676	0.05028400034449662	0.6515686274509803	0.0965737266305095	1.1156186612576066E-4	0.009028947407397792	1.1156186612576066E-4	1.1156186612576066E-4	0.009028947407397792	1.1156186612576066E-4	0.05144016227180527	0.009028947407397792	0.04374239350912779	0.05144016227180527	0.00923180544937335	0.04759634888438134	0.0	0.4784475223052809	0.9590931697612732	0.49407119490595974	0.295247244937281	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9978448275862069	0.0	0.603344920672093	0.4596431367746891	0.12064329403712733	0.48926689943534135	0.3654720128410986	0.32497636251226586	0.3909079921890814	0.3133478614005332	0.325287856378994	0.3902141568055129	0.3122410189702945	0.35738269506360676	0.3909079921890814	0.3549322535453207	0.35738269506360676	0.395280580131823	0.35976960863615837
0.32	7.727975270479134E-4	0.6764790046367851	0.09448329726944873	0.3295392921174652	0.31991825476558494	7.727975270479134E-4	0.9996930479134467	0.31261818959299326	3.863987635239567E-4	0.9996930479134467	3.863987635239567E-4	0.09972375167439464	0.9996930479134467	0.13910476970633695	0.09972375167439464	0.9996844714064916	0.12287592117465224	0.008531170868775386	0.8480290419084919	0.01252237450474251	0.8217043777770944	0.30786088468351047	0.3271616455320174	0.6113124550473802	0.3822979430667982	0.29159804203997286	0.6184528320946636	0.33776941575091596	0.4477812260870804	0.6113124550473802	0.4948898413160415	0.4477812260870804	0.6462394839069686	0.5120148166661234	0.0319069069069069	0.1861514429491475	0.2894478051358053	0.18276003501228502	0.30520045062309964	0.12366671343944072	0.709841466228799	0.12913571549935188	0.12366671343944072	0.7190649254848298	0.12460980529162347	0.2101453748976249	0.709841466228799	0.21137977045020226	0.2101453748976249	0.4206290485162426	0.21137977045020226	0.0034482758620689655	0.1466497633536173	0.06489120562663185	0.6525828262339418	0.10256744803505466	1.1156186612576066E-4	0.009028947407397792	1.1156186612576066E-4	1.1156186612576066E-4	0.009028947407397792	1.1156186612576066E-4	0.05526031102096011	0.009028947407397792	0.04719066937119676	0.05526031102096011	0.00923180544937335	0.05205882352941176	0.0	0.4824293163732819	0.9590931697612732	0.4943507644743224	0.30500549902965013	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9978448275862069	0.0	0.6046998949218041	0.46274725253513205	0.12260685128152318	0.4999508361161209	0.3733400735083372	0.3377854188938982	0.399444827975811	0.33405031035290816	0.338345245112231	0.3925790343980223	0.3169159503656155	0.3850973032425482	0.399444827975811	0.36884864707810855	0.3850973032425482	0.4033617838224726	0.36461664381725284
0.33	7.727975270479134E-4	0.698123086553323	0.10998186965481709	0.3295394837712519	0.3301301112313243	7.727975270479134E-4	0.9996931313755795	0.3203538186501803	3.863987635239567E-4	0.9996931313755795	3.863987635239567E-4	0.10513341473467286	0.9996931313755795	0.1816092967542504	0.10513341473467286	0.9996845054095828	0.1352412426584235	0.00872894053594523	0.8522712193333206	0.012780049329650404	0.8274349699525306	0.31699972057033876	0.3425389845076863	0.6314932643622763	0.4029907123911379	0.31262886242082427	0.6355588328541315	0.3609016900915329	0.4655859851078371	0.6314932643622763	0.5152507126858655	0.4655859851078371	0.6657590864762893	0.5286701891396801	0.0319069069069069	0.1861514429491475	0.298959794085912	0.18502159409202593	0.3142961109497292	0.12366671343944072	0.7328932759244554	0.1370819153913439	0.12366671343944072	0.7442022964043963	0.1370819153913439	0.21403904129129128	0.7328932759244554	0.21425961310277217	0.21403904129129128	0.4292722734719474	0.2142642665165165	0.04228194726166329	0.14989519945909396	0.07929522372989271	0.6525828262339418	0.10949025269999424	1.1156186612576066E-4	0.009028947407397792	1.1156186612576066E-4	1.1156186612576066E-4	0.009028947407397792	1.1156186612576066E-4	0.060973630831643005	0.009028947407397792	0.05348884381338742	0.060973630831643005	0.00923180544937335	0.0587525354969574	0.0	0.48664998794309144	0.9602536472148542	0.4967199470159187	0.3149902379039998	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9978448275862069	0.0	0.6055144312626562	0.473025030412729	0.12311260726168766	0.5224378079222975	0.38172707222109636	0.34212406928662953	0.40158461308160753	0.34414718447468573	0.3422614814950852	0.40134791112513846	0.33975688074912197	0.39501737164690254	0.40158461308160753	0.38385189215313753	0.39501737164690254	0.4121673309380555	0.37036387914427726
0.34	7.727975270479134E-4	0.7236311499227203	0.12235669809376609	0.3303124204018547	0.34119533946419395	7.727975270479134E-4	0.9996932225656878	0.3288623302421432	7.727975270479134E-4	0.9996932225656878	3.863987635239567E-4	0.11208864039155077	0.9996932225656878	0.2117489659969088	0.11208864039155077	0.9996845394126739	0.18933772179289027	0.009121013640623402	0.8535220556482986	0.013679718538305876	0.8318128970549538	0.3266103660122165	0.3578444185583105	0.6440416244802046	0.4266653466931814	0.33032473322723077	0.6501380712273267	0.38183999031474913	0.4814336805916317	0.6440416244802046	0.5313292145580205	0.4814336805916317	0.6852357744920262	0.5467302194348026	0.0319069069069069	0.18615423499739409	0.31023607636761236	0.1850225247747748	0.3239429038963976	0.12366671343944072	0.7588926568396974	0.1370819153913439	0.12366671343944072	0.7711781137035781	0.1370819153913439	0.21830927290524846	0.7588926568396974	0.21846953074184022	0.21830927290524846	0.44455113966155	0.2184897576037813	0.5339080459770116	0.15362237998647732	0.09511974183233073	0.6525828262339418	0.11559158377881	1.1156186612576066E-4	0.009028947407397792	1.1156186612576066E-4	1.1156186612576066E-4	0.009028947407397792	1.1156186612576066E-4	0.06564908722109533	0.009028947407397792	0.06241379310344827	0.06564908722109533	0.00923180544937335	0.06281947261663286	0.0	0.4886951410658307	0.961414124668435	0.4974544774806475	0.323345633001915	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9978448275862069	0.0	0.6117928601102577	0.4825495014913683	0.12517545448206746	0.528786497416047	0.38935420324746606	0.34672791587304846	0.4033050463200039	0.3482438859880541	0.3477898673308985	0.404711622762376	0.3426022623309962	0.3973925424561175	0.4033050463200039	0.38701380211195285	0.3973925424561175	0.41566035082294783	0.3717618936505201
0.35	7.727975270479134E-4	0.7445024173106646	0.13627733951571355	0.3303125517774343	0.35171945965996926	7.727975270479134E-4	0.9996933137557961	0.33427966872746007	7.727975270479134E-4	0.9996933137557961	3.863987635239567E-4	0.12519405873261205	0.9996933137557961	0.2248867851622875	0.12519405873261205	0.9996845765069552	0.22488684698608966	0.0099340291533607	0.8553695756506825	0.014177464884806609	0.8409617939309749	0.3365515422981292	0.37688400321092297	0.6564011159497297	0.4442567958906493	0.34793237149804157	0.6649335338260661	0.4018651000042497	0.5055724977878415	0.6564011159497297	0.5508921784203039	0.5055724977878415	0.6987897119867712	0.5653010479684745	0.0319069069069069	0.18615516568014293	0.3184055287833852	0.18615237363189635	0.331705352031869	0.1343686343686344	0.78709910156062	0.14101247736121741	0.12591989637444184	0.8081403728626136	0.1370819153913439	0.21888821708419406	0.78709910156062	0.2184770984018263	0.21888821708419406	0.45500131238627306	0.21853107830746007	0.6654868154158214	0.1565889114266396	0.10790126130745245	0.6525828262339418	0.12215706477464193	1.2170385395537525E-4	0.009028947407397792	1.2170385395537525E-4	1.2170385395537525E-4	0.009028947407397792	1.1156186612576066E-4	0.08438133874239351	0.009028947407397792	0.06667342799188641	0.08438133874239351	0.00923180544937335	0.07194726166328601	0.0	0.4943611345551001	0.961414124668435	0.49748746481351164	0.33225492104596477	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9978448275862069	0.0	0.6157340138108098	0.49217354425248283	0.12860989667353928	0.535695060710122	0.3977522698279046	0.36012289218761956	0.4106987609974994	0.3515162863337243	0.35554142353133505	0.4073754648525521	0.3511757510388499	0.41097570134593947	0.4106987609974994	0.407691711083549	0.41097570134593947	0.42416693703067054	0.39396745052585785
0.36	7.727975270479134E-4	0.7738744389489953	0.14787959299330244	0.33031265224111284	0.36270410422462657	7.727975270479134E-4	0.9996934064914991	0.34671667130345185	7.727975270479134E-4	0.9996934064914991	3.863987635239567E-4	0.16383447604327667	0.9996934064914991	0.23416052086553324	0.16383447604327667	0.9996846043276661	0.23416056105100466	0.010285463813795057	0.857871603027183	0.01445600863282419	0.8483074042858579	0.3469251358258319	0.3910542634863754	0.6773694068335364	0.4700249017684407	0.3634658616440807	0.6803888581123756	0.4239916496225448	0.5212339789517741	0.6773694068335364	0.569941298395167	0.5212339789517741	0.7083827091943073	0.5871256250624014	0.0319069069069069	0.18615702704564066	0.32520208053127964	0.18615423499739409	0.339431440035331	0.13437514914787643	0.8287596578280767	0.14354679208164853	0.1343686343686344	0.8442153017255315	0.14101247736121741	0.23586171417899993	0.8287596578280767	0.21847782877730493	0.2209847357180161	0.46907002150704147	0.21853107830746007	0.667920892494929	0.15983434753211628	0.12311727842549687	0.6525828262339418	0.12931867517583523	1.4198782961460447E-4	0.009028947407397792	1.4198782961460447E-4	1.4198782961460447E-4	0.009028947407397792	1.4198782961460447E-4	0.09935429344151453	0.009028947407397792	0.09182555780933063	0.09935429344151453	0.00923180544937335	0.10267748478701826	0.0	0.4970965456956836	0.9625746021220158	0.4978008444757213	0.34033411904117444	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9655172413793104	0.0	0.0	0.9978448275862069	0.0	0.6198415492341347	0.4980647967229629	0.1322484557569318	0.5488124277972702	0.40417631350705696	0.3739712356548689	0.41403170120570926	0.37115257341883884	0.3671519600465085	0.4101699491229012	0.36850709749192906	0.4138185083543319	0.41403170120570926	0.41546815884086724	0.4138185083543319	0.43229231587323347	0.39555926833177607
